"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\Anterior wall of bladder\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\Anterior wall of bladder\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\Posterior wall of bladder\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\Posterior wall of bladder\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\Bladder neck\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\Bladder neck\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\Ureteric orifice\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\Ureteric orifice\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\Urachus\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\Urachus\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\Overlapping lesion of bladder\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\Overlapping lesion of bladder\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\Bladder  NOS\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\Bladder  NOS\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\OTHER AND UNSPECIFIED URINARY ORGANS\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\OTHER AND UNSPECIFIED URINARY ORGANS\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\Urethra\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\Urethra\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\Paraurethral gland\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\Paraurethral gland\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\Overlapping lesion of urinary organs\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\Overlapping lesion of urinary organs\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\Urinary system  NOS\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\Urinary system  NOS\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\EYE AND ADNEXA\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\EYE AND ADNEXA\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\Conjunctiva\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\Conjunctiva\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\Cornea  NOS\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\Cornea  NOS\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\Retina\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\Retina\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\Choroid\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\Choroid\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\Ciliary body\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\Ciliary body\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\Lacrimal gland\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\Lacrimal gland\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\Orbit  NOS\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\Orbit  NOS\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\Overlapping lesion of eye and adnexa\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\Overlapping lesion of eye and adnexa\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\Eye  NOS\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\Eye  NOS\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\MENINGES\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\MENINGES\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\Cerebral meninges\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\Cerebral meninges\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\Spinal meninges\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\Spinal meninges\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\Meninges  NOS\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\Meninges  NOS\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\BRAIN\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\BRAIN\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\Cerebrum\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\Cerebrum\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\Frontal lobe\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\Frontal lobe\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\Temporal lobe\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\Temporal lobe\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\Parietal lobe\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\Parietal lobe\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\Occipital lobe\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\Occipital lobe\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\Ventricle  NOS\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\Ventricle  NOS\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\Cerebellum  NOS\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\Cerebellum  NOS\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\Brain stem\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\Brain stem\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\Overlapping lesion of brain\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\Overlapping lesion of brain\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\Brain  NOS\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\Brain  NOS\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\SPINAL CORD  CRANIAL NERVES  AND OTHER PARTS OF CENTRAL NERVOUS SYSTEM\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\SPINAL CORD  CRANIAL NERVES  AND OTHER PARTS OF CENTRAL NERVOUS SYSTEM\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\Spinal cord\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\Spinal cord\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\Cauda equina\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\Cauda equina\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\Olfactory nerve\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\Olfactory nerve\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\Optic nerve\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\Optic nerve\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\Acoustic nerve\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\Acoustic nerve\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\Cranial nerve  NOS\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\Cranial nerve  NOS\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\Overlapping lesion of brain and central nervous system\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\Overlapping lesion of brain and central nervous system\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\Nervous system  NOS\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\Nervous system  NOS\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\THYROID GLAND\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\THYROID GLAND\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\Thyroid gland\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\Thyroid gland\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\ADRENAL GLAND\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\ADRENAL GLAND\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\Cortex of adrenal gland\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\Cortex of adrenal gland\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\Medulla of adrenal gland\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\Medulla of adrenal gland\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\Adrenal gland  NOS\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\Adrenal gland  NOS\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\OTHER ENDOCRINE GLANDS AND RELATED STRUCTURES\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\OTHER ENDOCRINE GLANDS AND RELATED STRUCTURES\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\Parathyroid gland\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\Parathyroid gland\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\Pituitary gland\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\Pituitary gland\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\Craniopharyngeal duct\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\Craniopharyngeal duct\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\Pineal gland\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\Pineal gland\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\Carotid body\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\Carotid body\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\Aortic body and other paraganglia\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\Aortic body and other paraganglia\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\Overlapping lesion of endocrine glands and related structures\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\Overlapping lesion of endocrine glands and related structures\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\Endocrine gland  NOS\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\Endocrine gland  NOS\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\OTHER AND ILL-DEFINED SITES\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\OTHER AND ILL-DEFINED SITES\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\Head  face or neck  NOS\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\Head  face or neck  NOS\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\Thorax  NOS\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\Thorax  NOS\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\Abdomen  NOS\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\Abdomen  NOS\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\Pelvis  NOS\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\Pelvis  NOS\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\Upper limb  NOS\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\Upper limb  NOS\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\Lower limb  NOS\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\Lower limb  NOS\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\Other ill-defined sites\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\Other ill-defined sites\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\Overlapping lesion of ill-defined sites\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\Overlapping lesion of ill-defined sites\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\LYMPH NODES\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\LYMPH NODES\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\Lymph nodes of head  face and neck\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\Lymph nodes of head  face and neck\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\Intrathoracic lymph nodes\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\Intrathoracic lymph nodes\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\Intra-abdominal lymph nodes\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\Intra-abdominal lymph nodes\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\Lymph nodes of axilla or arm\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\Lymph nodes of axilla or arm\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\Lymph nodes of inguinal region or leg\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\Lymph nodes of inguinal region or leg\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\Pelvic lymph nodes\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\Pelvic lymph nodes\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\Lymph nodes of multiple regions\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\Lymph nodes of multiple regions\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\Lymph node  NOS\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\Lymph node  NOS\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\UNKNOWN PRIMARY SITE\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\UNKNOWN PRIMARY SITE\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\Unknown primary site\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\Unknown primary site\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\LIP\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\LIP\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\External upper lip\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\External upper lip\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\External lower lip\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\External lower lip\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\External lip  NOS\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\External lip  NOS\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Mucosa of upper lip\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Mucosa of upper lip\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Mucosa of lower lip\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Mucosa of lower lip\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Mucosa of lip  NOS\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Mucosa of lip  NOS\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Commissure of lip\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Commissure of lip\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Overlapping lesion of lip\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Overlapping lesion of lip\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Lip  NOS\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Lip  NOS\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\BASE OF TONGUE\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\BASE OF TONGUE\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Base of tongue  NOS\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Base of tongue  NOS\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\OTHER AND UNSPECIFIED PARTS OF TONGUE\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\OTHER AND UNSPECIFIED PARTS OF TONGUE\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Dorsal surface of tongue  NOS\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Dorsal surface of tongue  NOS\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Border of tongue\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Border of tongue\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Ventral surface of tongue  NOS\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Ventral surface of tongue  NOS\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Anterior 2/3 of tongue  NOS\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Anterior 2/3 of tongue  NOS\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Lingual tonsil\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Lingual tonsil\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Overlapping lesion of tongue\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Overlapping lesion of tongue\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Tongue  NOS\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Tongue  NOS\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\GUM\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\GUM\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Upper gum\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Upper gum\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Lower gum\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Lower gum\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Gum  NOS\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Gum  NOS\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\FLOOR OF MOUTH\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\FLOOR OF MOUTH\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Anterior floor of mouth\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Anterior floor of mouth\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Lateral floor of mouth\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Lateral floor of mouth\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Overlapping lesion of floor of mouth\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Overlapping lesion of floor of mouth\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Floor of mouth  NOS\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Floor of mouth  NOS\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\PALATE\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\PALATE\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Hard palate\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Hard palate\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Soft palate  NOS\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Soft palate  NOS\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Uvula\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Uvula\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Overlapping lesion of palate\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Overlapping lesion of palate\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Palate  NOS\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Palate  NOS\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\OTHER AND UNSPECIFIED PARTS OF MOUTH\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\OTHER AND UNSPECIFIED PARTS OF MOUTH\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Cheek mucosa\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Cheek mucosa\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Vestibule of mouth\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Vestibule of mouth\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Retromolar area\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Retromolar area\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Overlapping lesion of other and unspecified parts of mouth\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Overlapping lesion of other and unspecified parts of mouth\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Mouth  NOS\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Mouth  NOS\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\PAROTID GLAND\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\PAROTID GLAND\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Parotid gland\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Parotid gland\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\OTHER AND UNSPECIFIED MAJOR SALIVARY GLANDS\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\OTHER AND UNSPECIFIED MAJOR SALIVARY GLANDS\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Submandibular gland\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Submandibular gland\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Sublingual gland\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Sublingual gland\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Overlapping lesion of major salivary glands\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Overlapping lesion of major salivary glands\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Major salivary gland  NOS\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Major salivary gland  NOS\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\TONSIL\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\TONSIL\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Tonsillar fossa\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Tonsillar fossa\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Tonsillar pillar\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Tonsillar pillar\"
